Ticker,Continent,Currency,Exchange,Name,Type
KCPC,America,USD,PNK,Key Capital Corporation,Stock
BKSL.JK,Asia,IDR,JKT,Sentul City Tbk.,Stock
BIEI,America,USD,OBB,"Premier Biomedical, Inc.",Stock
THLD,America,USD,NCM,Threshold Pharmaceuticals Inc.,Stock
LGOYF,America,USD,PNK,Logo Yazilim Sanayi ve Ticaret AS,Stock
XCNGF,America,USD,PNK,Xchanging PLC,Stock
X,America,USD,NYQ,United States Steel Corp.,Stock
GWG.V,America,CAD,VAN,"Great Western Minerals Group, Ltd.",Stock
WMGI,America,USD,NMS,Wright Medical Group Inc.,Stock
ONXX,America,USD,NMS,"Onyx Pharmaceuticals, Inc.",Stock
PPT,America,USD,NYQ,Putnam Premier Income Trust,Stock
NWSLV.AX,Asia,AUD,ASX,News Corporation,Stock
GEM.AX,Asia,AUD,ASX,G8 Education Limited,Stock
CMLS,America,USD,NMS,Cumulus Media Inc.,Stock
CMLP,America,USD,NYQ,Crestwood Midstream Partners LP,Stock
VGI,America,USD,NYQ,Virtus Global Multi-Sector Inco,Stock
TEG,America,USD,NYQ,"Integrys Energy Group, Inc.",Stock
VGM,America,USD,NYQ,Invesco Trust for Investment Gr,Stock
ULVR.L,Europe,GBP,LSE,Unilever plc,Stock
NR.V,America,CAD,VAN,Newstrike Resources Ltd.,Stock
FMCC,America,USD,OBB,Federal Home Loan Mortgage Corporation,Stock
SFOR,America,USD,PNK,"StrikeForce Technologies, Inc.",Stock
ASM.AS,Europe,EUR,AMS,ASM INT,Stock
VGZ,America,USD,ASE,Vista Gold Corp.,Stock
AGOE,America,USD,PNK,"Quest Solution, Inc.",Stock
IMOS,America,USD,NCM,ChipMOS TECHNOLOGIES (Bermuda) LTD.,Stock
WBKC,America,USD,NCM,"Wolverine Bancorp, Inc.",Stock
BMRA,America,USD,OBB,Biomerica Inc.,Stock
TORXF,America,USD,PNK,Torex Gold Resources Inc,Stock
BAYU.JK,Asia,IDR,JKT,Bayu Buana Tbk,Stock
PERI,America,USD,NMS,Perion Network Ltd.,Stock
ADANIPOWE.NS,Asia,INR,NSI,Adani Power Limited,Stock
AVHI,America,USD,NMS,"AV Homes, Inc.",Stock
IFMI,America,USD,ASE,"Institutional Financial Markets, Inc.",Stock
KEG,America,USD,NYQ,Key Energy Services Inc.,Stock
AKBTY,America,USD,PNK,Akbank T.A.S.,Stock
UUGRY,America,USD,PNK,United Utilities Group PLC,Stock
HBM.TO,America,CAD,TOR,"HudBay Minerals, Inc.",Stock
OYP14.BA,America,ARS,BUE,YPF SA 19% NT 05/03/2014 ARS1,Stock
UNXL,America,USD,NCM,"Uni-Pixel, Inc.",Stock
C07.SI,Asia,SGD,SES,Jardine Cycle & Carriage Limited,Stock
FCHAF,America,USD,PNK,"Franchise Services of North America, Inc.",Stock
ICLR,America,USD,NMS,ICON Public Limited Company,Stock
ACX.MC,Europe,EUR,MCE,ACERINOX,Stock
QBR-B.TO,America,CAD,TOR,Quebecor Inc.,Stock
MMLP,America,USD,NMS,Martin Midstream Partners LP,Stock
MTZ,America,USD,NYQ,"MasTec, Inc.",Stock
LM,America,USD,NYQ,Legg Mason Inc.,Stock
MXSG,America,USD,PNK,Mexus Gold US,Stock
ERF.TO,America,CAD,TOR,Enerplus Corporation,Stock
MTU,America,USD,NYQ,"Mitsubishi UFJ Financial Group, Inc.",Stock
MTT,America,USD,NYQ,Western Asset Municipal Defined,Stock
MTW,America,USD,NYQ,"The Manitowoc Company, Inc.",Stock
3049-OL.HK,Asia,HKD,HKG,X DBCSI300,Stock
MTH,America,USD,NYQ,Meritage Homes Corporation,Stock
MTL,America,USD,NYQ,Mechel OAO,Stock
MTN,America,USD,NYQ,Vail Resorts Inc.,Stock
LQ,America,USD,NYQ,La Quinta Holdings Inc.,Stock
MTB,America,USD,NYQ,M&T; Bank Corporation,Stock
MTD,America,USD,NYQ,Mettler-Toledo International Inc.,Stock
HWDN.L,Europe,GBP,LSE,HOWDEN JOIN GRP,Stock
FGP,America,USD,NYQ,Ferrellgas Partners LP,Stock
DSKY,America,USD,NMS,iDreamSky Technology Limited,Stock
DSKX,America,USD,NCM,"DS Healthcare Group, Inc.",Stock
RENN,America,USD,NYQ,Renren Inc.,Stock
YASKY,America,USD,PNK,Yaskawa Electric Corp.,Stock
BAM-PT.TO,America,CAD,TOR,BROOKFIELD ASSET MGMT PREF SER ,Stock
WFT,America,USD,NYQ,Weatherford International plc,Stock
FGB,America,USD,NYQ,First Trust Specialty Finance a,Stock
RENT,America,USD,NMS,Rentrak Corporation,Stock
YASKF,America,USD,PNK,Yaskawa Electric Corp.,Stock
SKT020.NZ,Asia,NZD,NZE,SKT 31/03/2021 6.25% - Sky Netw,Stock
600766.SS,Asia,CNY,SHH,YANTAI YUANCHENG G,Stock
FGL,America,USD,NYQ,Fidelity & Guaranty Life Common,Stock
UMH-PA,America,USD,NYQ,"UMH Properties, Inc. 8.25% Seri",Stock
KFS,America,USD,NYQ,Kingsway Financial Services Inc.,Stock
XTRG,America,USD,PNK,Xtreme Green Products Inc.,Stock
DRTX,America,USD,NGM,"Durata Therapeutics, Inc.",Stock
EBS.VI,Europe,EUR,VIE,ERSTE GROUP BANK,Stock
XTRM,America,USD,PNK,"Extreme Biodiesel, Inc.",Stock
XTRN,America,USD,PNK,"Las Vegas Railway Express, Inc.",Stock
YVKAF,America,USD,PNK,Yapi Ve Kredi Bankasi AS,Stock
BARN.SW,Europe,CHF,EBS,BARRY CALLEBAUT N,Stock
FXENP,America,USD,NMS,"FX Energy, Inc.",Stock
DNO.OL,Europe,NOK,OSL,DNO -A-,Stock
EMDR,America,USD,NGM,VelocityShares Emerging Markets DR ETF,Stock
DOVR,America,USD,NCM,"Dover Saddlery, Inc.",Stock
SASR,America,USD,NMS,Sandy Spring Bancorp Inc.,Stock
KFY,America,USD,NYQ,Korn/Ferry International,Stock
NLSN,America,USD,NYQ,Nielsen N.V.,Stock
NXGA,America,USD,PNK,NEXT GALAXY CORP,Stock
NLST,America,USD,NGM,Netlist Inc.,Stock
TRAD.ST,Europe,SEK,STO,TRADEDOUBLER,Stock
XLGLF,America,USD,PNK,XL GROUP LTD,Stock
CKEC,America,USD,NMS,Carmike Cinemas Inc.,Stock
UR.TO,America,CAD,TOR,UrtheCast Corp.,Stock
JRV.AX,Asia,AUD,ASX,Jervois Mining Ltd.,Stock
BPK,America,USD,NYQ,BlackRock Municipal 2018 Term Trust,Stock
DNDN,America,USD,NMS,Dendreon Corp.,Stock
BPI,America,USD,NYQ,"Bridgepoint Education, Inc.",Stock
OMEX,America,USD,NCM,Odyssey Marine Exploration Inc.,Stock
BPL,America,USD,NYQ,"Buckeye Partners, L.P.",Stock
OMED,America,USD,NMS,"OncoMed Pharmaceuticals, Inc.",Stock
BPS,America,USD,ASE,BlackRock Pennsylvania Strategic Municipal Trust Fund,Stock
OEM.MU,Europe,EUR,MUN,TOMTOM,Stock
BPT,America,USD,NYQ,BP Prudhoe Bay Royalty Trust,Stock
BPZ,America,USD,NYQ,"BPZ Resources, Inc.",Stock
BPY,America,USD,NYQ,Brookfield Property Partners L.P.,Stock
NHC,America,USD,ASE,National Healthcare Corp.,Stock
INM.L,Europe,EUR,LSE,Independent News & Media plc,Stock
CNA,America,USD,NYQ,CNA Financial Corporation,Stock
6556.KL,Asia,MYR,KLS,ANN JOO RESOURCES BHD,Stock
CNC,America,USD,NYQ,Centene Corp.,Stock
CXGP,America,USD,PNK,China Xingbang Industry Group Inc.,Stock
CNL,America,USD,NYQ,Cleco Corporation,Stock
CNO,America,USD,NYQ,"CNO Financial Group, Inc.",Stock
CNI,America,USD,NYQ,Canadian National Railway Company,Stock
KSCL.BO,Asia,INR,BSE,Kaveri Seed Company Limited,Stock
CNK,America,USD,NYQ,Cinemark Holdings Inc.,Stock
HTWO,America,USD,NCM,HF2 Financial Management Inc.,Stock
PNLYY,America,USD,PNK,PostNL N.V.,Stock
CNQ,America,USD,NYQ,Canadian Natural Resources Limited,Stock
CNP,America,USD,NYQ,"CenterPoint Energy, Inc.",Stock
CNS,America,USD,NYQ,Cohen & Steers Inc.,Stock
INM.V,America,CAD,VAN,International Northair Mines Ltd.,Stock
AKE.PA,Europe,EUR,PAR,Arkema S.A.,Stock
CNX,America,USD,NYQ,CONSOL Energy Inc.,Stock
CAPE,America,USD,PCX,Barclays ETN+ Select MLP,Stock
BWPT.JK,Asia,IDR,JKT,BW Plantation Tbk.,Stock
KFI,America,USD,NYQ,KKR Financial Holdings LLC,Stock
RGBOQ,America,USD,PNK,ReGen Biologics Inc.,Stock
2912.TW,Asia,TWD,TAI,PRESIDENT CHAIN ST TWD10,Stock
MHNB,America,USD,NYQ,"Maiden Holdings North America, ",Stock
CAPR,America,USD,PNK,"Capricor Therapeutics, Inc.",Stock
MHNA,America,USD,NYQ,Maiden Holdings North America L,Stock
BIMBOA.MX,America,MXN,MEX,"Grupo Bimbo, S.A.B. de C.V.",Stock
S19.F,Europe,EUR,FRA,SUMITOMO METAL MNG,Stock
ARTX,America,USD,NGM,Arotech Corporation,Stock
LISF.EX,Europe,CHF,EUX,LINDT & SPRUENGLI N,Stock
ARTW,America,USD,NCM,Art's-Way Manufacturing Co. Inc.,Stock
ARTT,America,USD,PNK,"Artemis Energy Holdings, Inc.",Stock
ARTH,America,USD,OBB,"Arch Therapeutics, Inc.",Stock
BHI,America,USD,NYQ,Baker Hughes Incorporated,Stock
NPI-PC.TO,America,CAD,TOR,NORTHLAND POWER INC PREF SERIES,Stock
ARTM,America,USD,PNK,"American Nortel Communications, Inc.",Stock
ARTC,America,USD,NMS,ArthroCare Corporation,Stock
NOVN.VX,Europe,CHF,VTX,NOVARTIS N,Stock
BHBK,America,USD,NMS,"Hyde Park Bancorp, MHC",Stock
600421.SS,Asia,CNY,SHH,WUHAN NATIONAL PHA 'A'CNY1,Stock
HBP,America,USD,NCM,Huttig Building Products Inc.,Stock
DRFLF,America,USD,PNK,Sintana Energy Inc,Stock
NKOUF,America,USD,PNK,NIKKO EXCH TRD UTS,Stock
WDRP,America,USD,PNK,Wanderport Corporation,Stock
BCST,America,USD,PNK,Broadcast International Inc.,Stock
BHB,America,USD,ASE,Bar Harbor Bankshares,Stock
VTIP,America,USD,NGM,Vanguard Short-Term Infl-Prot Secs ETF,Stock
CTRA.JK,Asia,IDR,JKT,Ciputra Development Tbk.,Stock
HBM,America,USD,NYQ,"HudBay Minerals, Inc.",Stock
HBK,America,USD,NCM,"Hamilton Bancorp, Inc. (Maryland)",Stock
RRST,America,USD,NMS,RRSat Global Communications Network Ltd.,Stock
SYN,America,USD,ASE,Synthetic Biologics Inc.,Stock
XPR.MI,Europe,EUR,MIL,Exprivia SpA,Stock
YPF,America,USD,NYQ,YPF S.A.,Stock
ABAC,America,USD,NCM,"Aoxin Tianli Group, Inc.",Stock
SYK,America,USD,NYQ,Stryker Corporation,Stock
SYF,America,USD,NYQ,Synchrony Financial,Stock
NXTV.PA,Europe,EUR,PAR,NextRadioTV SA,Stock
SYA,America,USD,NYQ,Symetra Financial Corporation,Stock
TRTLU,America,USD,NCM,Terrapin 3 Acquisition Corporation Units,Stock
TRTLW,America,USD,NCM,Terrapin 3 Acquisition Corporat,Stock
NGM.V,America,CAD,VAN,Northern Gold Mining Inc.,Stock
SCT.NZ,Asia,NZD,NZE,Scott Technology Limited,Stock
SYT,America,USD,NYQ,Syngenta AG,Stock
ABAX,America,USD,NMS,"Abaxis, Inc.",Stock
SHWK.MU,Europe,EUR,MUN,SHS VIVEON,Stock
WBNKW,America,USD,PNK,WACCAMAW BANKSHARES,Stock
GNFC.NS,Asia,INR,NSI,Gujarat Narmada Valley Fertilizers & Chemicals Limited,Stock
AFN.TO,America,CAD,TOR,Ag Growth International Inc.,Stock
HVEL,America,USD,PNK,"High Velocity Enterprises, Inc.",Stock
SKVY,America,USD,PNK,Sentry Technology Corp.,Stock
SPN.V,America,CAD,VAN,Snipp Interactive Inc.,Stock
BNS-PT.TO,America,CAD,TOR,BNS PREF. SHARES SERIES 26,Stock
EKO.OL,Europe,NOK,OSL,EKORNES,Stock
GENE,America,USD,NCM,Genetic Technologies Limited,Stock
JSPRF,America,USD,PNK,Jasper Investments Limited,Stock
IMT.L,Europe,GBP,LSE,Imperial Tobacco Group plc,Stock
WMH.L,Europe,GBP,LSE,William Hill plc,Stock
VIV.PA,Europe,EUR,PAR,Vivendi Soci,Stock
BITA,America,USD,NYQ,Bitauto Holdings Limited,Stock
GCL.TO,America,CAD,TOR,Colabor Group Inc.,Stock
ANV.TO,America,CAD,TOR,Allied Nevada Gold Corp.,Stock
ARG.NZ,Asia,NZD,NZE,Argosy Property Limited,Stock
KNOP,America,USD,NYQ,KNOT Offshore Partners LP,Stock
DTNOY,America,USD,PNK,DNO ASA,Stock
SNHN,America,USD,NYQ,Senior Housing Properties Trust,Stock
ATW,America,USD,NYQ,"Atwood Oceanics, Inc.",Stock
RIO.L,Europe,GBP,LSE,Rio Tinto plc,Stock
SNHY,America,USD,NMS,Sun Hydraulics Corp.,Stock
SNAVF,America,USD,PNK,Star Navigation Systems Group Ltd.,Stock
AFSI-PA,America,USD,NYQ,"AmTrust Financial Services, Inc",Stock
PCSTQ,America,USD,PNK,Pacific Coast National Bancorp.,Stock
ARBV,America,USD,PNK,American Riviera Bank,Stock
TBI,America,USD,NYQ,"TrueBlue, Inc.",Stock
TGM.V,America,CAD,VAN,True Gold Mining Inc.,Stock
HTM,America,USD,ASE,U.S. Geothermal Inc.,Stock
CGL.L,Europe,GBP,LSE,Catlin Group Ltd.,Stock
BKN.AX,Asia,AUD,ASX,Bradken Limited,Stock
FFNM,America,USD,NCM,"First Federal of Northern Michigan Bancorp, Inc.",Stock
OCR,America,USD,NYQ,Omnicare Inc.,Stock
DAUGF,America,USD,PNK,Desert Gold Ventures Inc.,Stock
600737.SS,Asia,CNY,SHH,COFCO XINJIANG TUN 'A'CNY1,Stock
HTA,America,USD,NYQ,"Healthcare Trust of America, Inc.",Stock
M2S.BE,Europe,EUR,BER,MY NET FONE LTD,Stock
FFNW,America,USD,NMS,"First Financial Northwest, Inc.",Stock
CFN,America,USD,NYQ,CareFusion Corporation,Stock
HTY,America,USD,NYQ,John Hancock Tax-Advantaged Glo,Stock
WKP.L,Europe,GBP,LSE,Workspace Group plc,Stock
MGON,America,USD,PNK,Megola Inc.,Stock
HTR,America,USD,NYQ,Brookfield Total Return Fund In,Stock
HTS,America,USD,NYQ,Hatteras Financial Corp,Stock
VPV,America,USD,NYQ,Invesco Pennsylvania Value Muni,Stock
5347.KL,Asia,MYR,KLS,TENAGA NASIONAL BHD,Stock
IVC,America,USD,NYQ,Invacare Corporation,Stock
HBOS,America,USD,NMS,"Heritage Financial Group, Inc.",Stock
IPF.L,Europe,GBP,LSE,International Personal Finance Plc,Stock
VTWV,America,USD,NGM,Vanguard Russell 2000 Value ETF,Stock
VPTOF,America,USD,PNK,Senex Energy Limited,Stock
VPG,America,USD,NYQ,"Vishay Precision Group, Inc.",Stock
IVR,America,USD,NYQ,Invesco Mortgage Capital Inc.,Stock
VTWO,America,USD,NGM,Vanguard Russell 2000 ETF,Stock
CRCM,America,USD,NYQ,"Care.com, Inc.",Stock
BMK.V,America,CAD,VAN,MacDonald Mines Exploration Ltd.,Stock
NNAB,America,USD,OBB,NANO-ANTIBIOTICS,Stock
VTWG,America,USD,NGM,Vanguard Russell 2000 Growth ETF,Stock
CAAS,America,USD,NCM,China Automotive Systems Inc.,Stock
CTRE,America,USD,NMS,"CareTrust REIT, Inc.",Stock
DBD,America,USD,NYQ,"Diebold, Incorporated",Stock
HWDY,America,USD,PNK,Hopewell Valley Community Bank,Stock
CTRL,America,USD,NMS,Control4 Corporation,Stock
DBL,America,USD,NYQ,DoubleLine Opportunistic Credit,Stock
CTRP,America,USD,NMS,Ctrip.com International Ltd.,Stock
RBA.TO,America,CAD,TOR,Ritchie Bros. Auctioneers Incorporated,Stock
KOGL,America,USD,PNK,"Kopp Glass, Inc.",Stock
RALY,America,USD,NYQ,Rally Software Development Corp.,Stock
NN6.DE,Europe,EUR,GER,NanoRepro AG,Stock
SONS,America,USD,NMS,"Sonus Networks, Inc.",Stock
BSF,America,USD,NGM,"Bear State Financial, Inc.",Stock
OCPFF,America,USD,PNK,Dunnedin Ventures Inc.,Stock
VILN.SW,Europe,CHF,EBS,VILLARS HLDG N,Stock
KAN.ST,Europe,SEK,STO,KANCERA,Stock
PAYX,America,USD,NMS,"Paychex, Inc.",Stock
SONA,America,USD,NGM,Southern National Bancorp of Virginia Inc.,Stock
RDHL,America,USD,NCM,RedHill Biopharma Ltd.,Stock
FV.V,America,CAD,VAN,Firestone Ventures Inc.,Stock
BWVI,America,USD,PNK,"Blue Water Ventures International, Inc.",Stock
MACC.L,Europe,GBP,LSE,MACROMAC,Stock
PLKI,America,USD,NMS,"Popeyes Louisiana Kitchen, Inc.",Stock
CBA.AX,Asia,AUD,ASX,Commonwealth Bank of Australia,Stock
B3SB.MU,Europe,EUR,MUN,5.58 BES FIN NCP A,Stock
TSMN.MX,America,MXN,MEX,Taiwan Semiconductor Manufacturing Company Limited,Stock
SOBA.DE,Europe,EUR,GER,"AT&T;, Inc.",Stock
AHII,America,USD,OBB,American Heritage International Inc.,Stock
LNKD,America,USD,NYQ,LinkedIn Corporation,Stock
SHRC,America,USD,PNK,Shore Community Bank,Stock
TMI.MU,Europe,EUR,MUN,TREND MICRO ,Stock
MGIC,America,USD,NMS,Magic Software Enterprises Ltd.,Stock
TMED,America,USD,PNK,"Trimedyne, Inc.",Stock
TEP,America,USD,NYQ,"Tallgrass Energy Partners, LP",Stock
BBBY,America,USD,NMS,Bed Bath & Beyond Inc.,Stock
CNDO,America,USD,NCM,"Coronado Biosciences, Inc.",Stock
NKL.V,America,CAD,VAN,Wellgreen Platinum Ltd.,Stock
EFX.TO,America,CAD,TOR,Enerflex Ltd.,Stock
EMAKQ,America,USD,PNK,EMAK WORLDWIDE,Stock
HGTX3F.SA,America,BRL,SAO,CIA HERING  -ON      NM,Stock
VNR.TO,America,CAD,TOR,Valener Inc,Stock
SFPI,America,USD,PNK,"Santa Fe Petroleum, Inc.",Stock
ALEX,America,USD,NYQ,"Alexander & Baldwin, Inc.",Stock
JBOG.PA,Europe,EUR,PAR,Jacques Bogart SA,Stock
IMMZF,America,USD,PNK,Immofinanz AG,Stock
ACTC,America,USD,PNK,Advanced Cell Technology Inc.,Stock
ACTA,America,USD,NMS,Actua Corporation,Stock
ACTG,America,USD,NMS,Acacia Research Corporation,Stock
SHREEASHTA-EQ.NS,Asia,INR,NSI,SHREE ASHTAVINAYAK CINE VISION ,Stock
NXPI,America,USD,NMS,NXP Semiconductors NV,Stock
MNOV,America,USD,NGM,MediciNova Inc.,Stock
CIHKY,America,USD,PNK,"China Merchants Bank Co., Ltd.",Stock
IGIFF,America,USD,PNK,IGM Financial Inc.,Stock
ACTS,America,USD,NMS,"Actions Semiconductor Co., Ltd.",Stock
NXPC,America,USD,PNK,NeXplore Corporation,Stock
CCG,America,USD,NYQ,"Campus Crest Communities, Inc.",Stock
SDPI,America,USD,ASE,"Superior Drilling Products, Inc.",Stock
SDPB,America,USD,PNK,San Diego Private Bank,Stock
KMP.TO,America,CAD,TOR,Killam Properties Inc.,Stock
UDF,America,USD,NMS,United Development Funding IV,Stock
NROM,America,USD,PNK,Noble Roman's Inc.,Stock
BPHX,America,USD,NGM,BluePhoenix Solutions Ltd.,Stock
ENTR,America,USD,NMS,"Entropic Communications, Inc.",Stock
BGEPF,America,USD,PNK,Bunge Limited,Stock
ULUR,America,USD,PNK,ULURU Inc.,Stock
FOLD,America,USD,NGM,"Amicus Therapeutics, Inc.",Stock
ELRMF,America,USD,PNK,Electromagnetic Geoservices ASA,Stock
TXT-UN.TO,America,CAD,TOR,TOP 10 SPLIT TRUST,Stock
APAGF,America,USD,NCM,Apco Oil & Gas International Inc.,Stock
UZA,America,USD,NYQ,United States Cellular Corporation,Stock
NUCLEUS.NS,Asia,INR,NSI,Nucleus Software Exports Limited,Stock
WLL.AX,Asia,AUD,ASX,Wellcom Group Limited,Stock
1114.HK,Asia,HKD,HKG,Brilliance China Automotive Holdings Ltd.,Stock
VMMA.PA,Europe,EUR,PAR,VM Mat,Stock
UUWR,America,USD,PNK,"JunkieDog.com, Inc.",Stock
IM3.F,Europe,EUR,FRA,IMMUNOMEDICS,Stock
TXRH,America,USD,NMS,"Texas Roadhouse, Inc.",Stock
161390.KS,Asia,KRW,KSC,HANKOOK TIRE,Stock
ORCL,America,USD,NYQ,Oracle Corporation,Stock
HGTX3.SA,America,BRL,SAO,CIA HERING  -ON      NM,Stock
HILL,America,USD,NGM,Dot Hill Systems Corp.,Stock
TWNE,America,USD,PNK,"Towne Bancorp, Inc.",Stock
PSR.TO,America,CAD,TOR,Polar Star Mining Corporation,Stock
XIN.SG,Europe,EUR,STU,XINHUA PHARMA -H-,Stock
ECDI,America,USD,PNK,"EC Development, Inc.",Stock
AGLNF,America,USD,PNK,AGL Energy Limited,Stock
IM.TO,America,CAD,TOR,"IMRIS, Inc.",Stock
PMV.AX,Asia,AUD,ASX,Premier Investments Limited,Stock
THR,America,USD,NYQ,"Thermon Group Holdings, Inc.",Stock
BDR.AX,Asia,AUD,ASX,Beadell Resources Ltd,Stock
JOEL.TA,Asia,ILS,TLV,JOEL,Stock
BRL.AX,Asia,AUD,ASX,Bathurst Resources Limited,Stock
AIVI,America,USD,PNK,Aivtech International Group Co.,Stock
WWG.F,Europe,EUR,FRA,GELSENWASSER,Stock
GN.CO,Europe,DKK,CPH,GN STORE NORD,Stock
TOMI,America,USD,PNK,"Texas Oil and Minerals, Inc.",Stock
GNUS,America,USD,OBB,"Genius Brands International, Inc.",Stock
DDDC,America,USD,PNK,"deltathree, Inc.",Stock
VIPIND.NS,Asia,INR,NSI,VIP Industries Limited,Stock
CBRL,America,USD,NMS,"Cracker Barrel Old Country Store, Inc.",Stock
SHW,America,USD,NYQ,The Sherwin-Williams Company,Stock
TSRYF,America,USD,PNK,Treasury Wine Estates Limited,Stock
WG.L,Europe,GBP,LSE,John Wood Group PLC,Stock
035420.KS,Asia,KRW,KSC,Naver Corporation,Stock
WG.V,America,CAD,VAN,Wellgreen Platinum Ltd.,Stock
SHG,America,USD,NYQ,Shinhan Financial Group Company Limited,Stock
ASAM,America,USD,PNK,AssuranceAmerica Corp.,Stock
SHI,America,USD,NYQ,Sinopec Shanghai Petrochemical Co. Ltd.,Stock
NIVM,America,USD,PNK,NATIONAL INVSTMT MGR,Stock
VCANF,America,USD,PNK,VOLCAN COMAPNIA MINE,Stock
ASAE,America,USD,PNK,"ASAP Expo, Inc.",Stock
TEXQY,America,USD,PNK,Target Energy Limited,Stock
AFM,America,USD,NYQ,Affiliated Managers Group Inc.,Stock
AFL,America,USD,NYQ,AFLAC Inc.,Stock
XMF-PC.TO,America,CAD,TOR,M SPLIT CORP. CLASS II PREF SHA,Stock
AFH,America,USD,NCM,"Atlas Financial Holdings, Inc.",Stock
AFG,America,USD,NYQ,American Financial Group Inc.,Stock
CIEL3.SA,America,BRL,SAO,Cielo SA,Stock
AFC,America,USD,NYQ,Allied Capital Corporation,Stock
AFB,America,USD,NYQ,"AllianceBernstein National Municipal Income Fund, Inc",Stock
AFA,America,USD,NYQ,American Financial Group Inc.,Stock
CTOT,America,USD,PNK,Cornerstone Bancorp.,Stock
STNG,America,USD,NYQ,Scorpio Tankers Inc.,Stock
LB.TO,America,CAD,TOR,Laurentian Bank of Canada,Stock
AFT,America,USD,NYQ,Apollo Senior Floating Rate Fun,Stock
NCMBF,America,USD,PNK,GoldON Resources Ltd.,Stock
SJQU,America,USD,PNK,San Joaquin Bancorp,Stock
BFFI,America,USD,OBB,Ben Franklin Financial Inc.,Stock
QTWW,America,USD,NCM,Quantum Fuel Systems Technologies Worldwide Inc.,Stock
SWFCF,America,USD,PNK,Snowfield Development Corp.,Stock
NLB1.SG,Europe,EUR,STU,NOBEL BIOCARE N,Stock
OPXA,America,USD,NCM,"Opexa Therapeutics, Inc.",Stock
WAGE,America,USD,NYQ,"WageWorks, Inc.",Stock
RIO.AX,Asia,AUD,ASX,Rio Tinto Ltd.,Stock
QQ.L,Europe,GBP,LSE,QinetiQ Group Plc,Stock
AVC.V,America,CAD,VAN,American Vanadium Corp.,Stock
V3V.BE,Europe,EUR,BER,VITA 34 N,Stock
FZJ.F,Europe,EUR,FRA,NKWE PLATINUM,Stock
BWNAF,America,USD,PNK,Botswana Metals Limited,Stock
APAM,America,USD,NYQ,Artisan Partners Asset Management Inc.,Stock
YPF.BE,Europe,EUR,BER,YPF SA SP ADR-D,Stock
BMLIF,America,USD,PNK,BML Inc.,Stock
EDN.BA,America,ARS,BUE,EMP.DIST.Y COM.NORTE,Stock
KPIG.JK,Asia,IDR,JKT,MNC Land Tbk.,Stock
SCM.V,America,CAD,VAN,Sacre-Coeur Minerals Ltd.,Stock
ZCG.BE,Europe,EUR,BER,BJ'S RESTAURANTS,Stock
NEE,America,USD,NYQ,"NextEra Energy, Inc.",Stock
MXD.SG,Europe,EUR,STU,MIN XIN HOLDINGS,Stock
WFCF,America,USD,PNK,"Where Food Comes From, Inc.",Stock
NEM,America,USD,NYQ,Newmont Mining Corporation,Stock
NEO,America,USD,NCM,Neogenomics Inc.,Stock
NEN,America,USD,ASE,New England Realty Associates LP,Stock
JSFCF,America,USD,PNK,Sistema JSFC,Stock
NEP,America,USD,NYQ,"NextEra Energy Partners, LP",Stock
NES,America,USD,NYQ,"Nuverra Environmental Solutions, Inc.",Stock
XT.V,America,CAD,VAN,Norvista Capital Corporation,Stock
NEU,America,USD,NYQ,NewMarket Corporation,Stock
NEV,America,USD,NYQ,Nuveen Enhanced Municipal Value,Stock
SDCJF,America,USD,PNK,Sundance Energy Australia Limited,Stock
BALT,America,USD,NYQ,Baltic Trading Limited,Stock
NOEJ.DE,Europe,EUR,GER,NORMA Group SE,Stock
MQA-UN.TO,America,CAD,TOR,MACQUARIE EMERGING MKTS UNITS,Stock
MEL010.NZ,Asia,NZD,NZE,MEL 16/03/15 7.15% - Meridian E,Stock
ARCAD.AS,Europe,EUR,AMS,ARCADIS,Stock
EGRKH,America,USD,PNK,Entergy Arkansas Inc.,Stock
VODG,America,USD,PNK,"Vitro Diagnostics, Inc.",Stock
CDZI,America,USD,NGM,Cadiz Inc.,Stock
ITIC,America,USD,NMS,Investors Title Co.,Stock
UDMG,America,USD,PNK,United Mortgage Trust,Stock
CCNE,America,USD,NMS,CNB Financial Corp.,Stock
ICAGY,America,USD,PNK,"International Consolidated Airlines Group, S.A.",Stock
ACT,America,USD,NYQ,Actavis plc,Stock
WKL.AS,Europe,EUR,AMS,WOLTERS KLUWER,Stock
MRLN,America,USD,NMS,Marlin Business Services Corp.,Stock
EXN.TO,America,CAD,TOR,Excellon Resources Inc.,Stock
IDNT3.SA,America,BRL,SAO,IDEIASNET   -ON      NM,Stock
ZV.MI,Europe,EUR,MIL,Zignago Vetro S.p.A.,Stock
NDX1.MU,Europe,EUR,MUN,NORDEX,Stock
PES,America,USD,NYQ,Pioneer Energy Services Corp.,Stock
PER,America,USD,NYQ,SandRidge Permian Trust,Stock
ADRA,America,USD,NGM,BLDRS Asia 50 ADR ETF,Stock
NMDC4.BO,Asia,INR,BSE,NMDC LTD,Stock
0805.HK,Asia,HKD,HKG,GLENCORE-S,Stock
ADRD,America,USD,NGM,BLDRS Developed Markets 100 ADR ETF,Stock
ADRE,America,USD,NGM,BLDRS Emerging Markets 50 ADR ETF,Stock
PEI,America,USD,NYQ,Pennsylvania Real Estate Investment Trust,Stock
VNRAP,America,USD,NMS,"Vanguard Natural Resources, LLC",Stock
